collegetier,par_mean,kid_mean,k_q1,k_q2,k_q3,k_q4,k_q5
6,209230.8945,65631.67486,0.076877758,0.085866854,0.13963071,0.25824082,0.43938386
6,70396.73698,41934.10417,0.10437932,0.1654433,0.16415748,0.33678347,0.22923639
6,83352.3698,47246.44344,0.087696686,0.10298156,0.18441182,0.30489951,0.32001048
6,87560.83594,42591.15234,0.090239801,0.14264265,0.20413379,0.29201517,0.27096862
6,135678.8018,41503.7171,0.087793529,0.16584003,0.21761146,0.29719153,0.23156345
6,101919.362,41711.38672,0.086346909,0.18936127,0.21652241,0.26687032,0.24089903
6,111339.2639,62252.81832,0.077014759,0.078160286,0.0944895,0.19689052,0.55344498
6,94863.84105,46907.00523,0.08173199,0.11871004,0.17142528,0.32458696,0.30354583
6,107317.5313,53992.97526,0.075035483,0.11087199,0.1816185,0.25133222,0.3811419
6,114938.2302,62383.97472,0.062328123,0.057649106,0.10037124,0.26940501,0.51024652
6,156147.4167,58176.21484,0.097080305,0.058660604,0.16667071,0.2909258,0.38666254
6,102805.0078,52524.36328,0.068273753,0.096744165,0.16061994,0.31738359,0.35697854
6,253023.0521,52201.66276,0.11918706,0.12549353,0.16792971,0.24945512,0.33793455
6,109907.5655,54264.33899,0.078670397,0.10392644,0.13187507,0.29832542,0.38720274
6,125180.7361,34994.54735,0.14230935,0.15191951,0.20031568,0.32188326,0.18357226
6,198170.0398,51710.17,0.12566003,0.11768431,0.13130502,0.2391227,0.386228
6,144144.8991,46799.58664,0.14893535,0.13747658,0.15714794,0.23735648,0.31908369
6,124080.0283,56753.63753,0.085861489,0.097756013,0.1163711,0.22149459,0.47851676
6,106231.0594,59631.15334,0.073638998,0.092051692,0.11897326,0.25811261,0.45722342
6,206669.8409,59591.65495,0.097841471,0.10310431,0.13697849,0.23251951,0.42955619
6,81652.39492,35767.03391,0.1411427,0.17344327,0.25242659,0.25911134,0.1738762
6,132939.4076,49564.83154,0.1145502,0.12859869,0.14241427,0.2725971,0.34183976
6,75898.03356,44953.13165,0.11108582,0.11369394,0.22110066,0.32032788,0.23379175
6,118518.3537,36106.77726,0.11920196,0.14723742,0.22516501,0.34489235,0.16350321
6,60595.0756,30799.75082,0.15300258,0.17338058,0.22444534,0.27476394,0.17440754
6,82706.15306,43090.05152,0.074388444,0.12308972,0.21187331,0.34320793,0.24744062
6,105853.4102,41000.75708,0.11676523,0.11805236,0.19928919,0.31552666,0.25036645
6,154815.7522,47033.54514,0.10183839,0.10695118,0.1950511,0.3141194,0.28204003
6,100279.4928,45958.04441,0.11056203,0.16088718,0.17020865,0.30070579,0.25763634
6,162171.2353,53342.80624,0.079444557,0.094654582,0.15679577,0.32240903,0.34669617
6,106416.8122,45386.35046,0.10885791,0.13248661,0.18082964,0.2119569,0.36586896
6,195652.186,62722.44402,0.088289201,0.062351651,0.1457299,0.25869775,0.44493154
6,82439.91245,63788.14682,0.073048584,0.12265271,0.15695882,0.22620085,0.42113906
6,325796.8373,69211.41502,0.18486258,0.12985426,0.12183191,0.13477761,0.42867365
7,80366.66127,35346.92997,0.12194975,0.1790269,0.25532883,0.27395719,0.16973718
7,52692.98153,26594.90912,0.13797875,0.261969,0.29953337,0.22592595,0.074592926
7,143430.1454,43504.87178,0.1539652,0.14509961,0.16923016,0.23374613,0.29795891
7,75442.0624,47251.79866,0.080876336,0.11724285,0.21450371,0.28107241,0.30630475
7,80082.90405,43444.59877,0.15431902,0.15724082,0.18635389,0.21843401,0.28365237
7,77850.61707,33781.99516,0.15084521,0.19193959,0.2342419,0.25021738,0.17275591
7,141960.9635,45810.76172,0.084050283,0.13441481,0.16301724,0.29340038,0.32511729
7,79800.97636,31753.09265,0.16878763,0.19991994,0.19775011,0.23677562,0.1967667
7,63056.5625,32883.92383,0.11838487,0.17915563,0.28247353,0.30510497,0.114881
7,70597.18126,30638.69311,0.15449923,0.22250651,0.24864872,0.23722306,0.13712245
7,70369.78359,30738.76098,0.13763312,0.23147523,0.26927698,0.21856429,0.14305043
7,83522.43611,32851.46896,0.1777142,0.18769996,0.22729376,0.2341111,0.17318103
7,125855.6803,30663.07211,0.18974806,0.23657995,0.20063618,0.20560391,0.16743195
7,89138.51078,37636.78898,0.15303263,0.16867411,0.20984043,0.24396127,0.2244916
7,76413.55133,32172.40089,0.13337259,0.18124634,0.27618158,0.2743561,0.1348435
7,67913.38329,28336.82548,0.17293838,0.23689252,0.24732253,0.21999916,0.1228474
7,98070.63916,35031.52279,0.20338531,0.19330385,0.18764117,0.20529175,0.21037799
7,67453.67732,31569.20276,0.12943363,0.21215932,0.28704533,0.24084145,0.13052024
7,76959.22588,30151.52497,0.17020276,0.21398905,0.26378328,0.21536213,0.13666275
7,88481.85029,32347.94389,0.14657184,0.19168797,0.25251532,0.25409353,0.15513125
7,63584.05464,29554.50839,0.15786996,0.22091249,0.25757957,0.22620112,0.13743685
7,79549.82851,33029.80694,0.14824784,0.19097415,0.2407456,0.25297982,0.16705254
7,85595.60189,31157.11328,0.14198039,0.20304848,0.27213553,0.24348693,0.13934861
7,84606.508,35697.58389,0.18249702,0.21979779,0.1714374,0.1654243,0.2608434
7,65935.56538,31118.80077,0.15825319,0.20722167,0.26052862,0.24133636,0.13266018
7,56527.25284,30845.93806,0.079163261,0.21257767,0.34065154,0.2734316,0.094175979
7,73071.6537,30725.46178,0.14444059,0.23152307,0.26789036,0.21882704,0.13731883
7,72138.34002,31992.9962,0.13270047,0.21103731,0.27209681,0.24982938,0.1343361
7,101788.3454,35766.93378,0.18477342,0.14720143,0.19857198,0.2379798,0.23147339
7,70093.40055,32029.49194,0.097719729,0.1815019,0.31625673,0.29014593,0.1143758
7,87377.62941,32174.58917,0.11693329,0.20316584,0.26494205,0.26702404,0.14793473
7,123966.8098,37527.61468,0.13667752,0.19266343,0.19637695,0.23764575,0.23663637
7,58307.2278,34556.95102,0.13584025,0.18645288,0.24068512,0.2511704,0.18585148
7,74319.09759,33297.85523,0.11852026,0.19378029,0.25532648,0.26417738,0.16819561
7,72143.74669,43701.34241,0.14766791,0.17488472,0.17413187,0.19773878,0.3055768
7,114253.7708,35911.26563,0.20070162,0.11509442,0.21165971,0.22791131,0.24463296
7,89598.73707,36019.83089,0.17726469,0.18789819,0.20396464,0.23052751,0.20034507
7,77096.98279,31705.23697,0.15375325,0.19911028,0.24140832,0.25379765,0.15193051
7,84315.36378,31912.19638,0.13953552,0.21521753,0.28957179,0.2263166,0.12935868
7,76723.31441,35268.04921,0.16241275,0.17306507,0.21949126,0.25472334,0.19030769
7,66042.78748,37530.4854,0.13978887,0.16108,0.22211854,0.2238494,0.25316331
7,81038.8283,34692.84099,0.18171664,0.1758742,0.20315263,0.21564433,0.22361213
7,87478.26125,33655.05086,0.15680121,0.19873565,0.23680228,0.24018748,0.16747336
7,74234.53557,29916.93758,0.18278736,0.23566163,0.23016369,0.19564387,0.15574345
7,66050.90429,29112.97977,0.16701002,0.21863633,0.26986244,0.21475737,0.12973382
7,70756.31583,32159.55357,0.14664273,0.18908137,0.2480807,0.25765213,0.15854309
7,74424.18523,33639.37645,0.1628149,0.17961642,0.24542269,0.22893418,0.18321188
7,67333.40902,33788.35425,0.13937384,0.1766194,0.25088364,0.25677902,0.17634419
7,56837.8863,33478.70619,0.13351387,0.19376875,0.24137639,0.24798808,0.18335293
7,76675.65684,37019.8213,0.11638533,0.17348664,0.21812598,0.27694705,0.21505491
7,91579.67741,47681.35119,0.17594309,0.14282089,0.1450346,0.16973209,0.36646944
7,79131.55614,30820.58135,0.15100726,0.21011791,0.25124517,0.24725556,0.14037408
7,91674.43322,35040.99087,0.15315118,0.1855031,0.23592836,0.24103366,0.18438369
7,105144.0113,32713.75396,0.17913437,0.21106315,0.214,0.22759837,0.16820407
7,81697.5486,32925.70992,0.15564659,0.19018877,0.2513642,0.24089549,0.16190496
7,87531.00741,33207.8622,0.24237551,0.19880806,0.16181347,0.19343007,0.20357293
7,58751.68073,28999.13037,0.15100625,0.21787253,0.30282715,0.23462057,0.093673505
7,78097.23625,31674.71709,0.13226934,0.2002079,0.25625214,0.27984735,0.13142321
7,77709.30699,37397.15304,0.15514052,0.18378277,0.18761325,0.23851547,0.23494801
7,34827.63773,31900.77243,0.1328239,0.22537486,0.24991669,0.25074643,0.14113814
7,87186.60118,32202.71441,0.15380749,0.19517034,0.24482363,0.25167146,0.15452695
7,85085.68505,31047.73647,0.15365529,0.20669314,0.24602412,0.2441165,0.14951093
7,57651.97082,44043.14985,0.097356208,0.1135961,0.16581926,0.35020044,0.2730279
7,201529.7201,47316.57573,0.16010548,0.1648412,0.14389199,0.17498812,0.3561731
7,70232.27161,31162.99199,0.15785073,0.20453656,0.25656849,0.23759456,0.14344965
7,65178.01233,41460.66443,0.12882191,0.13589776,0.16558313,0.31500161,0.25469568
7,146827.2933,41258.77701,0.11814502,0.20442745,0.23856063,0.19924396,0.23962301
7,39152.50615,34401.43472,0.12455574,0.20704728,0.24259578,0.26791382,0.15788749
7,87783.83751,46024.84835,0.1048095,0.13179122,0.20631149,0.25140414,0.30568364
7,78160.88368,52156.81155,0.12134755,0.10400698,0.15608327,0.2779555,0.34060675
7,139495.2703,37647.90728,0.24073216,0.16738741,0.15050219,0.19482413,0.24655397
7,81872.24073,33334.63359,0.14234135,0.19303322,0.2502239,0.2514922,0.16290936
7,78009.54133,35071.16852,0.11451848,0.18182358,0.24898851,0.2605651,0.1941044
7,71339.91936,29163.26636,0.20430928,0.19358096,0.23466489,0.22428721,0.14315757
8,73132.16146,45837.11328,0.10437773,0.10397492,0.1986399,0.25457832,0.33842918
8,90997.46875,115474.4401,0.061036427,0.024199348,0.051073611,0.085526809,0.77816385
8,77755.57664,41033.30139,0.060357317,0.13477302,0.2640236,0.34348252,0.19736353
8,115011.5703,32574.36523,0.1321405,0.2483055,0.27459297,0.19158748,0.15337363
8,89558.53371,34404.90461,0.13178997,0.14593598,0.27928358,0.31998312,0.12300736
8,140836.1458,53629.40625,0.20023394,0.15859371,0.12160746,0.15225343,0.36731145
8,70673.76008,26208.61749,0.17370144,0.25667953,0.27574027,0.18985452,0.10402423
8,72203.76823,30429.30729,0.15728897,0.21444629,0.21075489,0.26189324,0.15561664
8,87674.39154,28108.38005,0.23632354,0.20851794,0.22136752,0.2016114,0.13217959
8,214504.3778,38475.06711,0.15940674,0.23140951,0.19473068,0.20151129,0.21294174
8,185551.8812,40265.10618,0.2221842,0.26138479,0.15695983,0.12946841,0.23000276
8,89334.94182,37626.14513,0.11014366,0.16946776,0.25400358,0.28783453,0.17855047
8,193567.7092,33265.85138,0.15811613,0.2126292,0.24761216,0.22448239,0.1571601
8,124229.6447,35954.58452,0.30937302,0.16394997,0.12207249,0.15382463,0.25077975
8,160342.7458,37838.00831,0.18168238,0.2100603,0.18084139,0.19107684,0.23633912
8,205473.4941,46508.11575,0.19056717,0.23344781,0.16073743,0.16249548,0.2527521
8,101239.9505,34284.15169,0.12630665,0.16818948,0.27475399,0.26684025,0.1639096
8,145763.0598,47902.47993,0.11552319,0.17074782,0.17390761,0.20061472,0.33920667
8,54268.69577,24685.63997,0.23123065,0.25517157,0.27419069,0.16959968,0.069807425
8,75192.91667,23138.32487,0.27071407,0.19720712,0.20849416,0.18375443,0.1398302
8,102307.4688,38153.33854,0.14272609,0.20944619,0.20255247,0.22193581,0.22333944
8,151934.4375,31530.49805,0.17333657,0.23836888,0.24641383,0.21660885,0.12527177
8,82883.52282,33772.62421,0.17014121,0.16579708,0.21673827,0.272939,0.1743844
8,137637.939,44433.13784,0.10311207,0.12865068,0.17549242,0.28315467,0.3095901
8,131190.3213,34798.51497,0.12882508,0.19218847,0.25738513,0.23251921,0.18908218
8,126602.8824,50832.91369,0.060715076,0.071678191,0.14458165,0.28963381,0.43339121
8,76561.14874,31163.47301,0.13845772,0.20902158,0.22969678,0.27549142,0.14733244
8,80789.60507,30406.95577,0.14950602,0.22741032,0.24481639,0.22816344,0.15010375
8,97335.90249,34092.57403,0.22653632,0.15645102,0.16718404,0.18847179,0.26135689
8,75003.68296,44079.88905,0.090369225,0.1327429,0.19874308,0.27263975,0.30550513
8,97807.64919,23026.54114,0.26710886,0.23890889,0.21312863,0.17385343,0.10700011
8,56981.625,32426.05339,0.14850321,0.20072569,0.20453873,0.22635572,0.21987665
8,71757.28385,30504.70638,0.12977481,0.25171131,0.26990905,0.22066514,0.1279396
8,89472.16406,29699.2783,0.13987169,0.21131906,0.27934355,0.24631304,0.12315273
8,164667.6676,32850.7569,0.1475459,0.2484957,0.293807,0.17941326,0.13073812
8,61606.95203,29539.58835,0.1606389,0.24820584,0.25516847,0.22553736,0.1104495
8,85907.23958,30195.48633,0.2434427,0.1566883,0.20665716,0.24787211,0.14533982
8,463387.3407,25616.01968,0.23278169,0.217738,0.26699656,0.21233851,0.070145272
8,90916.86979,30123.27865,0.12311746,0.19670893,0.31843421,0.25735554,0.10438388
8,119789.3926,31209.91127,0.12570128,0.24568126,0.28330564,0.21746156,0.12785035
8,99969.66406,107741.8359,0.047544893,0.035048336,0.038098827,0.097572356,0.78173566
8,85475.44271,32941.03906,0.18292859,0.21485543,0.21277094,0.18243912,0.20700581
8,60384.85417,33796.81576,0.11339734,0.15633059,0.29143876,0.27423197,0.16460139
8,175654.4553,37627.49088,0.14734378,0.19715792,0.2048877,0.1995616,0.25104886
8,298825.9479,34001.24089,0.24684015,0.1520685,0.17501092,0.23015183,0.1959286
8,111424.4244,33543.57662,0.107049,0.21908423,0.23155078,0.23183838,0.21047759
8,138343.4442,35806.38634,0.12609328,0.21384747,0.21389303,0.23882234,0.20734376
8,91256.33023,33111.48264,0.20321901,0.19180909,0.20431022,0.19851546,0.20214623
8,102629.9543,31003.8788,0.20674933,0.19113925,0.21679798,0.22214231,0.16317123
8,86428.23506,41554.99769,0.11587457,0.13363025,0.20068926,0.26501131,0.2847946
8,255928.3886,44456.63543,0.18690386,0.2027688,0.13446206,0.17320949,0.30265576
8,94195.60677,36235.6888,0.13677958,0.14607516,0.26918954,0.29267344,0.15528232
8,191723.4688,55442.95313,0.17140934,0.14031237,0.15695864,0.16772516,0.36359453
8,72076.0625,41586.94922,0.092992522,0.11697343,0.25862846,0.32678229,0.2046233
8,94505.85953,38825.65557,0.14892207,0.11793323,0.20363814,0.27040255,0.25910395
8,75367.17772,29060.16751,0.1969512,0.18612,0.28713369,0.19253308,0.13726217
8,79745.36133,36066.52628,0.10766647,0.14180849,0.26721275,0.31364784,0.16966461
8,152508.3822,43855.90151,0.15506107,0.19095433,0.16983318,0.15641212,0.32773942
8,90543.80469,54026.05859,0.083293006,0.096506365,0.16083229,0.2706778,0.38869056
8,251804.7423,48511.19896,0.13330948,0.18488543,0.16084585,0.19418603,0.32677329
8,150259.7422,42488.91098,0.17643608,0.18267693,0.16145453,0.23817721,0.24125533
8,54555.60736,33344.65287,0.11990514,0.20535326,0.25684676,0.25387517,0.1640197
8,41191.84505,24424.86784,0.16450137,0.23187843,0.35107389,0.19315313,0.059393067
8,108598.1484,122044.4245,0.024368595,0.032406688,0.026660278,0.090483792,0.82608062
8,186747.4555,39033.97177,0.14177041,0.18740301,0.20621911,0.2155714,0.24903607
8,219222.0194,33853.53562,0.19859681,0.21825603,0.19322369,0.18360677,0.20631669
8,271903.3613,33690.95776,0.22002167,0.18387553,0.23142113,0.19104823,0.17363343
8,136551.599,31135.35938,0.30820322,0.18258846,0.14463389,0.1947602,0.16981432
8,88503.22656,40452.08984,0.13550998,0.15060888,0.23236114,0.2953282,0.18619174
8,69351.08073,31704.49023,0.11132546,0.26054659,0.21504563,0.27574986,0.13733244
8,70870.04688,29419.62826,0.17639467,0.22981212,0.26018539,0.20296361,0.13064434
8,66215.9401,38036.40234,0.089144617,0.24207917,0.18914902,0.21330053,0.26632667
8,152815.9434,37536.38308,0.15393373,0.17244919,0.22679543,0.25735092,0.18947077
8,52691.84635,25725.34766,0.098578736,0.55488682,0.14730781,0.070805065,0.12842165
8,143759.6316,34448.8195,0.11121874,0.24237597,0.22911653,0.21314442,0.2041443
8,42817.99932,56313.27652,0.12284753,0.095301032,0.11314731,0.1933008,0.47540325
8,166444.0408,37095.69727,0.15920147,0.13679953,0.2150058,0.29778078,0.19121248
8,36096.95473,15844.26319,0.23779599,0.38304585,0.26790583,0.092312127,0.018940294
8,125950.5109,36482.50794,0.10679798,0.17494078,0.2361435,0.28701061,0.1951071
9,75699.25196,33735.5687,0.12090603,0.20071687,0.25119588,0.25800961,0.16917166
9,67392.41217,27452.43907,0.16255115,0.23329586,0.27741629,0.19924694,0.12748981
9,61075.67018,28755.53984,0.17098162,0.24728557,0.26003516,0.16915861,0.15253896
9,72254.9352,27239.25566,0.15798332,0.22478481,0.304968,0.22785372,0.084410235
9,65078.97563,32800.56627,0.14282957,0.18521295,0.26036778,0.25398952,0.1576001
9,43728.09115,19887.24089,0.15600498,0.40217918,0.27140188,0.1243472,0.046066727
9,76983.84115,33651.39258,0.16658391,0.19730558,0.22287741,0.22624946,0.18698375
9,66930.82031,33101.39779,0.14508934,0.18559061,0.26342025,0.24560855,0.16029117
9,74845.65544,31134.31924,0.11580673,0.19913015,0.28125677,0.26852667,0.13527973
9,68727.44271,33374.47656,0.12935238,0.17630857,0.24516903,0.23946512,0.20970502
9,48751.51172,21611.27799,0.2195265,0.34313878,0.19292083,0.16435875,0.080055133
9,95668.52346,41147.06572,0.14288548,0.16364071,0.18066008,0.2418386,0.2709752
9,70729.86157,34715.9641,0.13863212,0.18861102,0.23878457,0.24241528,0.19155702
9,72471.06687,29541.68824,0.13872348,0.20321211,0.27340558,0.24494968,0.13970932
9,55254.5624,31710.93146,0.16769221,0.23137327,0.25272238,0.20229433,0.14591794
9,105564.4282,39562.56931,0.14637998,0.15011309,0.1914383,0.24880543,0.26326323
9,71043.66439,32210.8752,0.19717182,0.2237238,0.19416501,0.19063383,0.19430548
9,110998.934,35661.73582,0.15406932,0.18417005,0.21159783,0.24687441,0.20328838
9,51295.79964,31081.79781,0.14295489,0.19948655,0.27941588,0.23003501,0.14810775
9,50379.58792,26922.63871,0.15737417,0.24636251,0.30038697,0.19511813,0.10075822
9,70249.69388,31968.61091,0.16149086,0.19007662,0.24469647,0.25609034,0.14764588
9,73968.66063,27286.25683,0.15251133,0.24451546,0.2776387,0.22918937,0.096145093
9,92144.84011,34116.47163,0.13212723,0.17991844,0.26371896,0.25127313,0.17296213
9,73254.09133,28995.78175,0.14186572,0.24328916,0.26108965,0.23876114,0.11499444
9,41963.90234,20750.52409,0.17376134,0.35450083,0.29377428,0.1226574,0.055306196
9,72492.31194,31138.84557,0.15045393,0.23272398,0.24549189,0.20739467,0.16393557
9,58063.94436,25352.94893,0.16529542,0.26926062,0.29782131,0.18151765,0.086105064
9,109773.504,36750.97092,0.14887384,0.17201383,0.2281009,0.25592312,0.19508831
9,49669.58983,26159.89379,0.15133165,0.27793506,0.28060305,0.18839294,0.10173748
9,62711.74123,34251.57475,0.19261259,0.19808345,0.17697619,0.23961428,0.19271345
9,59945.31675,34010.73451,0.137329,0.17914593,0.23951502,0.27629465,0.16771537
9,74478.24721,34781.24732,0.17551109,0.1975515,0.18429933,0.20562953,0.23700859
9,73573.13021,30487.01823,0.10759547,0.249715,0.26887783,0.21725263,0.15655923
9,54211.49916,26567.54139,0.17767167,0.25386673,0.26545671,0.19565418,0.10735063
9,79678.37289,32904.06656,0.21844763,0.19321807,0.1823061,0.20849934,0.19752881
9,58512.50718,31578.71092,0.14914589,0.23190032,0.23072186,0.20857427,0.1796577
9,97734.94202,38240.72775,0.1582813,0.16989233,0.18853316,0.23458993,0.24870336
9,88979.13946,30806.06734,0.14713851,0.22150987,0.24490172,0.23522601,0.15122393
9,58937.88534,29714.00672,0.1924714,0.21269846,0.22936137,0.22414914,0.14131966
9,73206.44811,34695.17044,0.15461469,0.16061501,0.23424056,0.24401137,0.20651835
9,45969.41988,25812.91467,0.13906659,0.32399288,0.28226662,0.16581433,0.088859521
9,78878.48804,34146.85455,0.11862174,0.19305146,0.25189358,0.24950507,0.18692817
9,53706.24564,27476.76114,0.13998196,0.25520855,0.29414314,0.20070709,0.10995933
9,77468.63986,31793.90551,0.10491642,0.21821401,0.29269892,0.23387051,0.15030019
9,46182.47516,22604.49892,0.20379955,0.26473191,0.30763847,0.15643507,0.067395024
9,109053.6046,44096.71404,0.13713492,0.14167729,0.19365036,0.25431329,0.27322409
9,67935.07813,29965.77148,0.15931137,0.20495775,0.26877475,0.22010793,0.14684823
9,69763.49964,25171.0156,0.17827593,0.25600058,0.28721508,0.19280277,0.085705653
9,84341.15471,33269.7265,0.12453036,0.18602458,0.26943406,0.26939783,0.15061326
9,75891.86945,33123.26376,0.14904964,0.22120021,0.24997893,0.21830165,0.16146956
9,78726.0026,28008.61654,0.22906151,0.25597435,0.19399694,0.15344335,0.16752374
9,76552.47119,34067.53657,0.1307839,0.18261129,0.2500281,0.25650504,0.18007165
9,112528.4516,40098.18297,0.1488024,0.17646053,0.19040532,0.23052016,0.25381145
9,76614.34586,31871.51352,0.13917616,0.20979118,0.25892055,0.2392461,0.15286605
9,57462.2127,22514.96486,0.19755341,0.30838031,0.25244698,0.17975637,0.061862826
9,102425.6867,36177.71784,0.15076715,0.16803151,0.20817634,0.25073886,0.22228608
9,67958.95742,32209.07492,0.15875112,0.19937429,0.22370382,0.24479349,0.17337728
9,94760.71005,37510.10744,0.13584262,0.17404604,0.21833341,0.2501038,0.22167401
9,74248.59375,34194.70768,0.12170289,0.20316494,0.23819923,0.27866095,0.15827198
9,81621.4791,31827.55132,0.14221148,0.20561716,0.25533631,0.24829519,0.14853984
9,81294.32462,34286.59561,0.20266619,0.1943752,0.20864224,0.19467635,0.1996401
9,45008.48356,34761.37123,0.14373027,0.18797876,0.21704027,0.25445986,0.19679084
9,39859.19794,31412.16821,0.16259986,0.2075765,0.21726547,0.26713222,0.14542586
9,42930.78843,34091.89267,0.14933474,0.18703291,0.21147588,0.2684727,0.18368372
9,34486.3548,30712.70613,0.15554662,0.22637334,0.22575235,0.24054871,0.1517791
9,103351.7815,33680.19711,0.20013011,0.20353834,0.1961267,0.20350136,0.19670358
9,89643.4853,26553.32865,0.18106592,0.22812313,0.28599629,0.2061806,0.098634087
9,81785.55738,29716.87251,0.16645233,0.23487519,0.23513553,0.21831036,0.14522666
9,84978.57228,34639.32325,0.14829777,0.19065274,0.22449292,0.23122168,0.20533483
9,88195.67496,31061.69199,0.15567546,0.22686923,0.23696704,0.21852073,0.16196752
9,99258.4688,28566.51252,0.1684837,0.24203271,0.26168182,0.20523196,0.1225698
9,56711.81771,34661.86458,0.16782787,0.23909768,0.22389126,0.16205594,0.20712724
9,57093.28588,32414.29031,0.13583852,0.19935881,0.27158025,0.23173568,0.16148682
9,53883.02962,30555.15301,0.17918572,0.22409475,0.24246316,0.1961108,0.15814565
9,64202.55599,31640.35612,0.12056413,0.24614286,0.28188488,0.2229362,0.12847194
9,98088.84285,38538.35279,0.14865641,0.14375412,0.20673038,0.26910898,0.23175013
9,64074.68568,23227.05989,0.20017074,0.26996168,0.26753676,0.18710332,0.075227484
9,128951.5746,40205.33381,0.17400925,0.13823943,0.1552611,0.26089865,0.2715916
9,81143.84787,43216.14077,0.13523096,0.1637395,0.17385937,0.23627481,0.29089528
9,72115.67584,28444.22918,0.1397917,0.22466876,0.30987602,0.22167642,0.10398703
9,69391.90452,31976.74154,0.14324664,0.21076573,0.2580049,0.24148419,0.14649856
9,80102.83594,37274.21224,0.15329103,0.20042512,0.19955468,0.23235491,0.21437427
9,65594.20756,42267.24929,0.16504413,0.20640345,0.24716631,0.2317991,0.14958711
9,63738.59621,26637.77341,0.16597871,0.23400515,0.28927699,0.21087402,0.099865057
9,51362.61869,26084.97423,0.14866956,0.26696754,0.30066079,0.19839974,0.085302293
9,62759.31933,31472.82817,0.099933043,0.20261094,0.3084752,0.27114782,0.11783296
9,47888.52474,21859.23568,0.15033793,0.37189883,0.28086853,0.13863266,0.058262002
9,66972.26994,27236.89136,0.2069543,0.22413741,0.24435657,0.20513736,0.11941436
9,66213.68552,31862.72624,0.13285317,0.20807953,0.23626566,0.2651546,0.15764713
9,97126.77408,30666.07222,0.1723108,0.21305755,0.25083062,0.20527662,0.15852447
9,92559.54673,29113.51245,0.1646651,0.2155893,0.26426923,0.23455201,0.12092431
9,61043.82604,38496.51492,0.13065794,0.1613389,0.18315883,0.29861629,0.22622812
9,78032.30586,31931.28289,0.12961659,0.19682015,0.26745838,0.26235288,0.1437521
9,67205.53057,32072.37253,0.17808245,0.22409929,0.22627868,0.20588049,0.16565906
9,56123.49818,32951.94418,0.16503534,0.18495914,0.22548378,0.24950325,0.17501858
9,89405.63749,31724.91004,0.16640249,0.20763466,0.23175588,0.22644132,0.16776577
9,101121.464,40258.29424,0.15942134,0.16001087,0.18574533,0.23393416,0.26088834
9,76332.50965,31579.25653,0.18862602,0.19879079,0.21061984,0.21712896,0.18483433
9,83086.51094,28631.15391,0.16381052,0.24958107,0.25011343,0.20125455,0.13524047
9,84297.88281,27595.14974,0.17504945,0.22706805,0.2852568,0.20664318,0.1059825
9,62115.03906,28790.54948,0.14157102,0.20909908,0.31950697,0.22427462,0.1055482
9,75404.91449,30173.1144,0.16234818,0.22583413,0.24927109,0.22834845,0.13419808
9,75356.92375,31411.10472,0.18267567,0.20271067,0.22889499,0.21468653,0.17103212
9,72342.70171,33186.12488,0.13661498,0.2025229,0.22482286,0.25247619,0.18356302
9,74736.92418,35876.44715,0.091928966,0.17683204,0.27368057,0.26296556,0.19459286
9,76086.0012,33154.04605,0.1179585,0.18737321,0.26796472,0.26092482,0.16577879
9,61954.15924,33100.42719,0.14592385,0.19002168,0.24388985,0.24578132,0.17438321
9,77666.00098,33443.44549,0.17763849,0.20765966,0.21068655,0.21106493,0.19295028
9,52773.57552,29001.77344,0.14556108,0.2613914,0.25838366,0.20422372,0.13044025
9,84703.94166,33198.34609,0.18432033,0.19403446,0.21170108,0.21515739,0.19478682
9,59815.49644,32227.90113,0.18167035,0.20154028,0.20593388,0.22113109,0.18972443
9,93273.28773,34301.16241,0.17618066,0.18741006,0.20533487,0.22467865,0.20639578
9,71638.21039,30334.16438,0.13244557,0.22455889,0.28054214,0.25185564,0.11059763
9,67825.03646,29630.08073,0.17486215,0.26329321,0.23292843,0.18871319,0.14020297
9,60836.8195,25469.8309,0.17307818,0.24077158,0.29353145,0.20912701,0.083491705
9,68400.9173,29469.68652,0.1395503,0.2147935,0.29094627,0.23502827,0.1196818
9,72551.91743,32855.33665,0.13069247,0.19033968,0.2684702,0.24258508,0.16791257
9,60092.88543,30995.86511,0.11376515,0.22296974,0.28952834,0.25529039,0.11844634
9,72370.83723,28435.03789,0.20704968,0.22596477,0.23176041,0.20129617,0.13392904
9,53957.48672,30555.89812,0.17272991,0.22180925,0.23318794,0.21611607,0.15615678
9,101057.1973,36782.17606,0.19187197,0.17798705,0.18738955,0.21041662,0.23233488
9,66498.19622,32274.35346,0.16220815,0.20226663,0.23962268,0.22881404,0.16708837
9,60835.64143,33305.64043,0.17868924,0.20605144,0.20890813,0.21098012,0.19537108
9,85217.23153,30081.08003,0.18540971,0.22208934,0.23943079,0.19795519,0.15511511
9,52326.55859,107965.8203,0.1200283,0.27891827,0.2527543,0.19720598,0.15109324
9,63084.84336,36567.61061,0.092280768,0.18029982,0.25860512,0.23126979,0.23754443
9,104929.1552,34834.71969,0.16560887,0.18520215,0.20689489,0.24218032,0.20011374
9,109431.4581,37235.50333,0.13199142,0.16960607,0.21843246,0.25838405,0.22158602
9,118352.0524,36083.40979,0.20808002,0.17612645,0.18871023,0.21658909,0.21049425
9,65010.28156,30732.00122,0.15674923,0.22443791,0.25824985,0.21385632,0.14670673
